merchant_id,month,txn_count,txn_amount,dispute_count,dispute_amount,loss_amount,loss_fees,risk_tier,tenure_months,monthly_volume_usd,refund_rate,chargeback_rate,net_loss_usd,net_loss_rate
M0136,2025-09,6,196.96,0.0,0.0,0.0,0.0,Low,18,8842.86,0.0744,0.0,0.0,0.0
M0136,2025-10,6,401.04,0.0,0.0,0.0,0.0,Low,18,8842.86,0.0744,0.0,0.0,0.0
M0136,2025-11,1,58.22,0.0,0.0,0.0,0.0,Low,18,8842.86,0.0744,0.0,0.0,0.0
M0136,2025-12,6,237.89000000000001,0.0,0.0,0.0,0.0,Low,18,8842.86,0.0744,0.0,0.0,0.0
M0137,2024-01,14,484.58,0.0,0.0,0.0,0.0,Medium,36,22368.66,0.0283,0.0,0.0,0.0
M0137,2024-02,15,949.9499999999999,0.0,0.0,0.0,0.0,Medium,36,22368.66,0.0283,0.0,0.0,0.0
M0137,2024-03,21,1033.31,1.0,28.54,0.0,0.0,Medium,36,22368.66,0.0283,0.047619047619047616,0.0,0.0
M0137,2024-04,21,1126.67,0.0,0.0,0.0,0.0,Medium,36,22368.66,0.0283,0.0,0.0,0.0
M0137,2024-05,19,833.75,1.0,89.86,0.0,0.0,Medium,36,22368.66,0.0283,0.05263157894736842,0.0,0.0
M0137,2024-06,16,495.11,0.0,0.0,0.0,0.0,Medium,36,22368.66,0.0283,0.0,0.0,0.0
M0137,2024-07,14,571.28,0.0,0.0,0.0,0.0,Medium,36,22368.66,0.0283,0.0,0.0,0.0
M0137,2024-08,18,857.37,0.0,0.0,0.0,0.0,Medium,36,22368.66,0.0283,0.0,0.0,0.0
M0137,2024-09,18,840.36,0.0,0.0,0.0,0.0,Medium,36,22368.66,0.0283,0.0,0.0,0.0
M0137,2024-10,12,950.79,0.0,0.0,0.0,0.0,Medium,36,22368.66,0.0283,0.0,0.0,0.0
M0137,2024-11,16,500.03999999999996,0.0,0.0,0.0,0.0,Medium,36,22368.66,0.0283,0.0,0.0,0.0
M0137,2024-12,14,782.67,0.0,0.0,0.0,0.0,Medium,36,22368.66,0.0283,0.0,0.0,0.0
M0137,2025-01,18,621.49,0.0,0.0,0.0,0.0,Medium,36,22368.66,0.0283,0.0,0.0,0.0
M0137,2025-02,17,615.09,0.0,0.0,0.0,0.0,Medium,36,22368.66,0.0283,0.0,0.0,0.0
M0137,2025-03,13,578.79,0.0,0.0,0.0,0.0,Medium,36,22368.66,0.0283,0.0,0.0,0.0
M0137,2025-04,12,712.66,0.0,0.0,0.0,0.0,Medium,36,22368.66,0.0283,0.0,0.0,0.0
M0137,2025-05,17,656.43,0.0,0.0,0.0,0.0,Medium,36,22368.66,0.0283,0.0,0.0,0.0
M0137,2025-06,14,398.7,0.0,0.0,0.0,0.0,Medium,36,22368.66,0.0283,0.0,0.0,0.0
M0137,2025-07,16,665.55,0.0,0.0,0.0,0.0,Medium,36,22368.66,0.0283,0.0,0.0,0.0
M0137,2025-08,19,588.91,0.0,0.0,0.0,0.0,Medium,36,22368.66,0.0283,0.0,0.0,0.0
M0137,2025-09,16,802.13,0.0,0.0,0.0,0.0,Medium,36,22368.66,0.0283,0.0,0.0,0.0
M0137,2025-10,15,817.25,0.0,0.0,0.0,0.0,Medium,36,22368.66,0.0283,0.0,0.0,0.0
M0137,2025-11,20,1039.5,0.0,0.0,0.0,0.0,Medium,36,22368.66,0.0283,0.0,0.0,0.0
M0137,2025-12,13,642.9200000000001,0.0,0.0,0.0,0.0,Medium,36,22368.66,0.0283,0.0,0.0,0.0
M0138,2024-01,6,391.84000000000003,0.0,0.0,0.0,0.0,Low,2,8100.6,0.0318,0.0,0.0,0.0
M0138,2024-02,4,186.76,0.0,0.0,0.0,0.0,Low,2,8100.6,0.0318,0.0,0.0,0.0
M0138,2024-03,3,139.95000000000002,0.0,0.0,0.0,0.0,Low,2,8100.6,0.0318,0.0,0.0,0.0
M0138,2024-04,3,97.03999999999999,0.0,0.0,0.0,0.0,Low,2,8100.6,0.0318,0.0,0.0,0.0
M0138,2024-05,7,210.91,0.0,0.0,0.0,0.0,Low,2,8100.6,0.0318,0.0,0.0,0.0
M0138,2024-06,7,214.27,0.0,0.0,0.0,0.0,Low,2,8100.6,0.0318,0.0,0.0,0.0
M0138,2024-07,8,405.09,0.0,0.0,0.0,0.0,Low,2,8100.6,0.0318,0.0,0.0,0.0
M0138,2024-08,6,189.66,0.0,0.0,0.0,0.0,Low,2,8100.6,0.0318,0.0,0.0,0.0
M0138,2024-09,7,197.64999999999998,0.0,0.0,0.0,0.0,Low,2,8100.6,0.0318,0.0,0.0,0.0
M0138,2024-10,4,134.11,0.0,0.0,0.0,0.0,Low,2,8100.6,0.0318,0.0,0.0,0.0
M0138,2024-11,3,94.37,0.0,0.0,0.0,0.0,Low,2,8100.6,0.0318,0.0,0.0,0.0
M0138,2024-12,3,180.91,0.0,0.0,0.0,0.0,Low,2,8100.6,0.0318,0.0,0.0,0.0
M0138,2025-01,8,424.56,0.0,0.0,0.0,0.0,Low,2,8100.6,0.0318,0.0,0.0,0.0
M0138,2025-02,8,411.03,0.0,0.0,0.0,0.0,Low,2,8100.6,0.0318,0.0,0.0,0.0
M0138,2025-03,1,59.65,0.0,0.0,0.0,0.0,Low,2,8100.6,0.0318,0.0,0.0,0.0
M0138,2025-04,9,428.04,0.0,0.0,0.0,0.0,Low,2,8100.6,0.0318,0.0,0.0,0.0
M0138,2025-05,8,410.48,0.0,0.0,0.0,0.0,Low,2,8100.6,0.0318,0.0,0.0,0.0
M0138,2025-06,8,481.06,0.0,0.0,0.0,0.0,Low,2,8100.6,0.0318,0.0,0.0,0.0
M0138,2025-07,4,285.71000000000004,0.0,0.0,0.0,0.0,Low,2,8100.6,0.0318,0.0,0.0,0.0
M0138,2025-08,7,252.89,0.0,0.0,0.0,0.0,Low,2,8100.6,0.0318,0.0,0.0,0.0
M0138,2025-09,9,336.11,0.0,0.0,0.0,0.0,Low,2,8100.6,0.0318,0.0,0.0,0.0
M0138,2025-10,7,468.51,0.0,0.0,0.0,0.0,Low,2,8100.6,0.0318,0.0,0.0,0.0
M0138,2025-11,3,85.73,0.0,0.0,0.0,0.0,Low,2,8100.6,0.0318,0.0,0.0,0.0
M0138,2025-12,3,126.9,0.0,0.0,0.0,0.0,Low,2,8100.6,0.0318,0.0,0.0,0.0
M0139,2024-01,16,670.72,0.0,0.0,0.0,0.0,Low,21,10639.79,0.2543,0.0,0.0,0.0
M0139,2024-02,7,318.78999999999996,0.0,0.0,0.0,0.0,Low,21,10639.79,0.2543,0.0,0.0,0.0
M0139,2024-03,8,403.57,0.0,0.0,0.0,0.0,Low,21,10639.79,0.2543,0.0,0.0,0.0
M0139,2024-04,6,195.67000000000002,0.0,0.0,0.0,0.0,Low,21,10639.79,0.2543,0.0,0.0,0.0
M0139,2024-05,3,183.66000000000003,0.0,0.0,0.0,0.0,Low,21,10639.79,0.2543,0.0,0.0,0.0
M0139,2024-06,10,707.92,0.0,0.0,0.0,0.0,Low,21,10639.79,0.2543,0.0,0.0,0.0
M0139,2024-07,9,444.40999999999997,0.0,0.0,0.0,0.0,Low,21,10639.79,0.2543,0.0,0.0,0.0
M0139,2024-08,8,443.57,0.0,0.0,0.0,0.0,Low,21,10639.79,0.2543,0.0,0.0,0.0
M0139,2024-09,7,206.10999999999999,0.0,0.0,0.0,0.0,Low,21,10639.79,0.2543,0.0,0.0,0.0
M0139,2024-10,5,162.6,0.0,0.0,0.0,0.0,Low,21,10639.79,0.2543,0.0,0.0,0.0
M0139,2024-11,5,340.33,0.0,0.0,0.0,0.0,Low,21,10639.79,0.2543,0.0,0.0,0.0
M0139,2024-12,8,235.89000000000001,0.0,0.0,0.0,0.0,Low,21,10639.79,0.2543,0.0,0.0,0.0
M0139,2025-01,6,585.75,0.0,0.0,0.0,0.0,Low,21,10639.79,0.2543,0.0,0.0,0.0
M0139,2025-02,5,665.85,1.0,176.16,0.0,0.0,Low,21,10639.79,0.2543,0.2,0.0,0.0
M0139,2025-03,8,291.49,0.0,0.0,0.0,0.0,Low,21,10639.79,0.2543,0.0,0.0,0.0
M0139,2025-04,12,726.99,0.0,0.0,0.0,0.0,Low,21,10639.79,0.2543,0.0,0.0,0.0
M0139,2025-05,4,165.98000000000002,1.0,32.95,32.95,15.33,Low,21,10639.79,0.2543,0.25,48.28,0.2908784190866369
M0139,2025-06,4,159.6,1.0,27.65,0.0,0.0,Low,21,10639.79,0.2543,0.25,0.0,0.0
M0139,2025-07,2,71.47999999999999,0.0,0.0,0.0,0.0,Low,21,10639.79,0.2543,0.0,0.0,0.0
M0139,2025-08,4,191.87,0.0,0.0,0.0,0.0,Low,21,10639.79,0.2543,0.0,0.0,0.0
M0139,2025-09,8,353.15999999999997,0.0,0.0,0.0,0.0,Low,21,10639.79,0.2543,0.0,0.0,0.0
M0139,2025-10,10,361.52,0.0,0.0,0.0,0.0,Low,21,10639.79,0.2543,0.0,0.0,0.0
M0139,2025-11,7,155.13,0.0,0.0,0.0,0.0,Low,21,10639.79,0.2543,0.0,0.0,0.0
M0139,2025-12,6,163.86,0.0,0.0,0.0,0.0,Low,21,10639.79,0.2543,0.0,0.0,0.0
M0140,2024-01,34,1743.41,1.0,10.6,10.6,15.11,High,26,65505.29,0.0481,0.029411764705882353,25.71,0.01474696141469878
M0140,2024-02,35,1068.03,0.0,0.0,0.0,0.0,High,26,65505.29,0.0481,0.0,0.0,0.0
M0140,2024-03,57,2694.71,0.0,0.0,0.0,0.0,High,26,65505.29,0.0481,0.0,0.0,0.0
M0140,2024-04,49,2288.33,0.0,0.0,0.0,0.0,High,26,65505.29,0.0481,0.0,0.0,0.0
M0140,2024-05,37,1637.16,0.0,0.0,0.0,0.0,High,26,65505.29,0.0481,0.0,0.0,0.0
M0140,2024-06,39,2106.46,0.0,0.0,0.0,0.0,High,26,65505.29,0.0481,0.0,0.0,0.0
M0140,2024-07,56,1970.57,2.0,62.0,62.0,30.619999999999997,High,26,65505.29,0.0481,0.03571428571428571,92.62,0.047001628970297936
M0140,2024-08,56,2723.59,2.0,27.88,13.1,15.13,High,26,65505.29,0.0481,0.03571428571428571,28.23,0.010364996199868555
M0140,2024-09,46,2763.9900000000002,0.0,0.0,0.0,0.0,High,26,65505.29,0.0481,0.0,0.0,0.0
M0140,2024-10,43,1952.55,1.0,26.13,0.0,0.0,High,26,65505.29,0.0481,0.023255813953488372,0.0,0.0
M0140,2024-11,37,2106.61,1.0,19.6,19.6,15.2,High,26,65505.29,0.0481,0.02702702702702703,34.8,0.016519431693574033
M0140,2024-12,46,2413.58,0.0,0.0,0.0,0.0,High,26,65505.29,0.0481,0.0,0.0,0.0
M0140,2025-01,37,1726.3899999999999,0.0,0.0,0.0,0.0,High,26,65505.29,0.0481,0.0,0.0,0.0
M0140,2025-02,43,1952.29,0.0,0.0,0.0,0.0,High,26,65505.29,0.0481,0.0,0.0,0.0
M0140,2025-03,49,2280.74,2.0,100.89999999999999,29.88,15.3,High,26,65505.29,0.0481,0.04081632653061224,45.18,0.019809360119961067
M0140,2025-04,57,2661.34,0.0,0.0,0.0,0.0,High,26,65505.29,0.0481,0.0,0.0,0.0
M0140,2025-05,45,1883.23,2.0,108.39,49.36,15.49,High,26,65505.29,0.0481,0.044444444444444446,64.85,0.034435517700971204
M0140,2025-06,43,1814.2,1.0,103.64,103.64,16.04,High,26,65505.29,0.0481,0.023255813953488372,119.68,0.06596847095138353
M0140,2025-07,50,2453.13,0.0,0.0,0.0,0.0,High,26,65505.29,0.0481,0.0,0.0,0.0
M0140,2025-08,55,1938.39,1.0,19.73,19.73,15.2,High,26,65505.29,0.0481,0.01818181818181818,34.93,0.018020109472294016
M0140,2025-09,47,2275.64,1.0,17.49,17.49,15.17,High,26,65505.29,0.0481,0.02127659574468085,32.66,0.014352006468509957
M0140,2025-10,51,1895.97,0.0,0.0,0.0,0.0,High,26,65505.29,0.0481,0.0,0.0,0.0
M0140,2025-11,43,1749.8700000000001,2.0,32.879999999999995,18.61,15.19,High,26,65505.29,0.0481,0.046511627906976744,33.8,0.019315720596387156
M0140,2025-12,38,2239.12,1.0,49.95,49.95,15.5,High,26,65505.29,0.0481,0.02631578947368421,65.45,0.029230233305941624
M0141,2024-01,25,1350.81,1.0,148.28,0.0,0.0,Low,58,39616.11,0.0178,0.04,0.0,0.0
M0141,2024-02,23,1252.81,0.0,0.0,0.0,0.0,Low,58,39616.11,0.0178,0.0,0.0,0.0
M0141,2024-03,26,956.16,0.0,0.0,0.0,0.0,Low,58,39616.11,0.0178,0.0,0.0,0.0
M0141,2024-04,27,931.3199999999999,0.0,0.0,0.0,0.0,Low,58,39616.11,0.0178,0.0,0.0,0.0
M0141,2024-05,23,963.7,0.0,0.0,0.0,0.0,Low,58,39616.11,0.0178,0.0,0.0,0.0
M0141,2024-06,27,1641.93,0.0,0.0,0.0,0.0,Low,58,39616.11,0.0178,0.0,0.0,0.0
M0141,2024-07,33,1498.39,0.0,0.0,0.0,0.0,Low,58,39616.11,0.0178,0.0,0.0,0.0
M0141,2024-08,28,1170.21,0.0,0.0,0.0,0.0,Low,58,39616.11,0.0178,0.0,0.0,0.0
M0141,2024-09,19,850.2,0.0,0.0,0.0,0.0,Low,58,39616.11,0.0178,0.0,0.0,0.0
M0141,2024-10,30,1316.71,0.0,0.0,0.0,0.0,Low,58,39616.11,0.0178,0.0,0.0,0.0
M0141,2024-11,25,1358.62,0.0,0.0,0.0,0.0,Low,58,39616.11,0.0178,0.0,0.0,0.0
M0141,2024-12,37,1595.21,0.0,0.0,0.0,0.0,Low,58,39616.11,0.0178,0.0,0.0,0.0
M0141,2025-01,41,1425.08,1.0,30.67,0.0,0.0,Low,58,39616.11,0.0178,0.024390243902439025,0.0,0.0
M0141,2025-02,22,1171.35,0.0,0.0,0.0,0.0,Low,58,39616.11,0.0178,0.0,0.0,0.0
M0141,2025-03,29,1333.62,2.0,129.03,113.23,16.13,Low,58,39616.11,0.0178,0.06896551724137931,129.36,0.09699914518378551
M0141,2025-04,25,1283.13,0.0,0.0,0.0,0.0,Low,58,39616.11,0.0178,0.0,0.0,0.0
M0141,2025-05,39,2274.63,0.0,0.0,0.0,0.0,Low,58,39616.11,0.0178,0.0,0.0,0.0
M0141,2025-06,23,863.94,0.0,0.0,0.0,0.0,Low,58,39616.11,0.0178,0.0,0.0,0.0
M0141,2025-07,24,1331.84,0.0,0.0,0.0,0.0,Low,58,39616.11,0.0178,0.0,0.0,0.0
M0141,2025-08,20,784.09,0.0,0.0,0.0,0.0,Low,58,39616.11,0.0178,0.0,0.0,0.0
M0141,2025-09,34,1654.28,0.0,0.0,0.0,0.0,Low,58,39616.11,0.0178,0.0,0.0,0.0
M0141,2025-10,30,1350.78,0.0,0.0,0.0,0.0,Low,58,39616.11,0.0178,0.0,0.0,0.0
M0141,2025-11,16,622.0,0.0,0.0,0.0,0.0,Low,58,39616.11,0.0178,0.0,0.0,0.0
M0141,2025-12,24,1147.28,0.0,0.0,0.0,0.0,Low,58,39616.11,0.0178,0.0,0.0,0.0
M0142,2024-01,11,352.39,1.0,33.29,33.29,15.33,Low,13,16300.08,0.1029,0.09090909090909091,48.62,0.1379721331479327
M0142,2024-02,7,197.88,0.0,0.0,0.0,0.0,Low,13,16300.08,0.1029,0.0,0.0,0.0
M0142,2024-03,19,782.93,0.0,0.0,0.0,0.0,Low,13,16300.08,0.1029,0.0,0.0,0.0
M0142,2024-04,10,386.67,0.0,0.0,0.0,0.0,Low,13,16300.08,0.1029,0.0,0.0,0.0
M0142,2024-05,13,595.04,1.0,21.24,0.0,0.0,Low,13,16300.08,0.1029,0.07692307692307693,0.0,0.0
M0142,2024-06,16,850.49,0.0,0.0,0.0,0.0,Low,13,16300.08,0.1029,0.0,0.0,0.0
M0142,2024-07,9,316.05,1.0,45.21,45.21,15.45,Low,13,16300.08,0.1029,0.1111111111111111,60.66,0.1919316563834836
M0142,2024-08,11,435.40000000000003,0.0,0.0,0.0,0.0,Low,13,16300.08,0.1029,0.0,0.0,0.0
M0142,2024-09,13,677.63,0.0,0.0,0.0,0.0,Low,13,16300.08,0.1029,0.0,0.0,0.0
M0142,2024-10,15,927.3,0.0,0.0,0.0,0.0,Low,13,16300.08,0.1029,0.0,0.0,0.0
M0142,2024-11,15,933.5799999999999,0.0,0.0,0.0,0.0,Low,13,16300.08,0.1029,0.0,0.0,0.0
M0142,2024-12,11,551.87,0.0,0.0,0.0,0.0,Low,13,16300.08,0.1029,0.0,0.0,0.0
M0142,2025-01,10,456.75,0.0,0.0,0.0,0.0,Low,13,16300.08,0.1029,0.0,0.0,0.0
M0142,2025-02,7,394.66,0.0,0.0,0.0,0.0,Low,13,16300.08,0.1029,0.0,0.0,0.0
M0142,2025-03,15,542.59,0.0,0.0,0.0,0.0,Low,13,16300.08,0.1029,0.0,0.0,0.0
M0142,2025-04,7,286.82,0.0,0.0,0.0,0.0,Low,13,16300.08,0.1029,0.0,0.0,0.0
M0142,2025-05,6,266.44,0.0,0.0,0.0,0.0,Low,13,16300.08,0.1029,0.0,0.0,0.0
M0142,2025-06,7,270.58,0.0,0.0,0.0,0.0,Low,13,16300.08,0.1029,0.0,0.0,0.0
M0142,2025-07,13,740.4,0.0,0.0,0.0,0.0,Low,13,16300.08,0.1029,0.0,0.0,0.0
M0142,2025-08,13,595.73,0.0,0.0,0.0,0.0,Low,13,16300.08,0.1029,0.0,0.0,0.0
M0142,2025-09,16,944.93,0.0,0.0,0.0,0.0,Low,13,16300.08,0.1029,0.0,0.0,0.0
M0142,2025-10,10,572.3,0.0,0.0,0.0,0.0,Low,13,16300.08,0.1029,0.0,0.0,0.0
M0142,2025-11,10,325.53,0.0,0.0,0.0,0.0,Low,13,16300.08,0.1029,0.0,0.0,0.0
M0142,2025-12,7,306.64,0.0,0.0,0.0,0.0,Low,13,16300.08,0.1029,0.0,0.0,0.0
M0143,2024-01,7,517.52,0.0,0.0,0.0,0.0,Low,17,10596.33,0.1855,0.0,0.0,0.0
M0143,2024-02,7,341.79,2.0,189.42000000000002,52.93,15.53,Low,17,10596.33,0.1855,0.2857142857142857,68.46,0.20029842885982618
M0143,2024-03,12,568.91,0.0,0.0,0.0,0.0,Low,17,10596.33,0.1855,0.0,0.0,0.0
M0143,2024-04,4,255.62,0.0,0.0,0.0,0.0,Low,17,10596.33,0.1855,0.0,0.0,0.0
M0143,2024-05,9,428.93,0.0,0.0,0.0,0.0,Low,17,10596.33,0.1855,0.0,0.0,0.0
M0143,2024-06,7,235.34,0.0,0.0,0.0,0.0,Low,17,10596.33,0.1855,0.0,0.0,0.0
M0143,2024-07,5,263.99,0.0,0.0,0.0,0.0,Low,17,10596.33,0.1855,0.0,0.0,0.0
M0143,2024-08,6,236.73999999999998,0.0,0.0,0.0,0.0,Low,17,10596.33,0.1855,0.0,0.0,0.0
M0143,2024-09,4,111.26,0.0,0.0,0.0,0.0,Low,17,10596.33,0.1855,0.0,0.0,0.0
M0143,2024-10,7,299.14000000000004,0.0,0.0,0.0,0.0,Low,17,10596.33,0.1855,0.0,0.0,0.0
M0143,2024-11,6,126.69,0.0,0.0,0.0,0.0,Low,17,10596.33,0.1855,0.0,0.0,0.0
M0143,2024-12,5,312.82,0.0,0.0,0.0,0.0,Low,17,10596.33,0.1855,0.0,0.0,0.0
M0143,2025-01,10,345.55,0.0,0.0,0.0,0.0,Low,17,10596.33,0.1855,0.0,0.0,0.0
M0143,2025-02,7,319.53,0.0,0.0,0.0,0.0,Low,17,10596.33,0.1855,0.0,0.0,0.0
M0143,2025-03,6,252.62,0.0,0.0,0.0,0.0,Low,17,10596.33,0.1855,0.0,0.0,0.0
M0143,2025-04,4,189.51999999999998,0.0,0.0,0.0,0.0,Low,17,10596.33,0.1855,0.0,0.0,0.0
M0143,2025-05,6,356.11,0.0,0.0,0.0,0.0,Low,17,10596.33,0.1855,0.0,0.0,0.0
M0143,2025-06,6,197.14,0.0,0.0,0.0,0.0,Low,17,10596.33,0.1855,0.0,0.0,0.0
M0143,2025-07,2,41.63,0.0,0.0,0.0,0.0,Low,17,10596.33,0.1855,0.0,0.0,0.0
M0143,2025-08,8,417.99,0.0,0.0,0.0,0.0,Low,17,10596.33,0.1855,0.0,0.0,0.0
M0143,2025-09,9,591.16,1.0,87.02,87.02,15.87,Low,17,10596.33,0.1855,0.1111111111111111,102.89,0.17404763515799446
M0143,2025-10,9,380.41,0.0,0.0,0.0,0.0,Low,17,10596.33,0.1855,0.0,0.0,0.0
M0143,2025-11,4,332.4,0.0,0.0,0.0,0.0,Low,17,10596.33,0.1855,0.0,0.0,0.0
M0143,2025-12,4,93.94,0.0,0.0,0.0,0.0,Low,17,10596.33,0.1855,0.0,0.0,0.0
M0144,2024-01,2,120.09,0.0,0.0,0.0,0.0,Low,25,4741.69,0.1216,0.0,0.0,0.0
M0144,2024-02,1,58.24,0.0,0.0,0.0,0.0,Low,25,4741.69,0.1216,0.0,0.0,0.0
M0144,2024-03,1,23.54,0.0,0.0,0.0,0.0,Low,25,4741.69,0.1216,0.0,0.0,0.0
M0144,2024-04,5,298.58,0.0,0.0,0.0,0.0,Low,25,4741.69,0.1216,0.0,0.0,0.0
M0144,2024-05,3,192.39,0.0,0.0,0.0,0.0,Low,25,4741.69,0.1216,0.0,0.0,0.0
M0144,2024-06,1,39.37,0.0,0.0,0.0,0.0,Low,25,4741.69,0.1216,0.0,0.0,0.0
M0144,2024-07,3,179.34,0.0,0.0,0.0,0.0,Low,25,4741.69,0.1216,0.0,0.0,0.0
M0144,2024-08,1,14.17,0.0,0.0,0.0,0.0,Low,25,4741.69,0.1216,0.0,0.0,0.0
M0144,2024-09,2,102.57,0.0,0.0,0.0,0.0,Low,25,4741.69,0.1216,0.0,0.0,0.0
M0144,2024-10,3,144.67,0.0,0.0,0.0,0.0,Low,25,4741.69,0.1216,0.0,0.0,0.0
M0144,2024-11,4,113.12,0.0,0.0,0.0,0.0,Low,25,4741.69,0.1216,0.0,0.0,0.0
M0144,2024-12,3,176.07999999999998,0.0,0.0,0.0,0.0,Low,25,4741.69,0.1216,0.0,0.0,0.0
M0144,2025-01,3,74.30000000000001,0.0,0.0,0.0,0.0,Low,25,4741.69,0.1216,0.0,0.0,0.0
M0144,2025-03,3,46.33,0.0,0.0,0.0,0.0,Low,25,4741.69,0.1216,0.0,0.0,0.0
M0144,2025-04,7,561.91,0.0,0.0,0.0,0.0,Low,25,4741.69,0.1216,0.0,0.0,0.0
M0144,2025-05,2,90.83000000000001,0.0,0.0,0.0,0.0,Low,25,4741.69,0.1216,0.0,0.0,0.0
M0144,2025-06,3,55.17,0.0,0.0,0.0,0.0,Low,25,4741.69,0.1216,0.0,0.0,0.0
M0144,2025-07,2,95.86,0.0,0.0,0.0,0.0,Low,25,4741.69,0.1216,0.0,0.0,0.0
M0144,2025-08,2,55.510000000000005,0.0,0.0,0.0,0.0,Low,25,4741.69,0.1216,0.0,0.0,0.0
M0144,2025-09,4,281.53,0.0,0.0,0.0,0.0,Low,25,4741.69,0.1216,0.0,0.0,0.0
M0144,2025-10,3,90.96,0.0,0.0,0.0,0.0,Low,25,4741.69,0.1216,0.0,0.0,0.0
M0144,2025-11,2,31.87,0.0,0.0,0.0,0.0,Low,25,4741.69,0.1216,0.0,0.0,0.0
M0144,2025-12,4,196.38,0.0,0.0,0.0,0.0,Low,25,4741.69,0.1216,0.0,0.0,0.0
M0145,2024-01,14,904.61,0.0,0.0,0.0,0.0,Low,59,17956.67,0.1417,0.0,0.0,0.0
M0145,2024-02,13,519.56,0.0,0.0,0.0,0.0,Low,59,17956.67,0.1417,0.0,0.0,0.0
M0145,2024-03,14,752.64,0.0,0.0,0.0,0.0,Low,59,17956.67,0.1417,0.0,0.0,0.0
M0145,2024-04,14,705.22,0.0,0.0,0.0,0.0,Low,59,17956.67,0.1417,0.0,0.0,0.0
M0145,2024-05,7,285.54,0.0,0.0,0.0,0.0,Low,59,17956.67,0.1417,0.0,0.0,0.0
M0145,2024-06,11,750.38,0.0,0.0,0.0,0.0,Low,59,17956.67,0.1417,0.0,0.0,0.0
M0145,2024-07,16,688.49,0.0,0.0,0.0,0.0,Low,59,17956.67,0.1417,0.0,0.0,0.0
M0145,2024-08,12,563.16,0.0,0.0,0.0,0.0,Low,59,17956.67,0.1417,0.0,0.0,0.0
M0145,2024-09,7,327.40999999999997,0.0,0.0,0.0,0.0,Low,59,17956.67,0.1417,0.0,0.0,0.0
M0145,2024-10,11,275.44,0.0,0.0,0.0,0.0,Low,59,17956.67,0.1417,0.0,0.0,0.0
M0145,2024-11,9,434.16,0.0,0.0,0.0,0.0,Low,59,17956.67,0.1417,0.0,0.0,0.0
M0145,2024-12,11,548.56,0.0,0.0,0.0,0.0,Low,59,17956.67,0.1417,0.0,0.0,0.0
M0145,2025-01,14,653.93,0.0,0.0,0.0,0.0,Low,59,17956.67,0.1417,0.0,0.0,0.0
M0145,2025-02,15,648.61,0.0,0.0,0.0,0.0,Low,59,17956.67,0.1417,0.0,0.0,0.0
M0145,2025-03,12,550.35,0.0,0.0,0.0,0.0,Low,59,17956.67,0.1417,0.0,0.0,0.0
M0145,2025-04,12,654.2,0.0,0.0,0.0,0.0,Low,59,17956.67,0.1417,0.0,0.0,0.0
M0145,2025-05,11,897.0,0.0,0.0,0.0,0.0,Low,59,17956.67,0.1417,0.0,0.0,0.0
M0145,2025-06,12,483.35,0.0,0.0,0.0,0.0,Low,59,17956.67,0.1417,0.0,0.0,0.0
M0145,2025-07,16,1173.86,0.0,0.0,0.0,0.0,Low,59,17956.67,0.1417,0.0,0.0,0.0
M0145,2025-08,10,306.15999999999997,1.0,20.68,0.0,0.0,Low,59,17956.67,0.1417,0.1,0.0,0.0
M0145,2025-09,7,486.47,0.0,0.0,0.0,0.0,Low,59,17956.67,0.1417,0.0,0.0,0.0
M0145,2025-10,8,263.61,0.0,0.0,0.0,0.0,Low,59,17956.67,0.1417,0.0,0.0,0.0
M0145,2025-11,8,281.72,0.0,0.0,0.0,0.0,Low,59,17956.67,0.1417,0.0,0.0,0.0
M0145,2025-12,12,416.57,0.0,0.0,0.0,0.0,Low,59,17956.67,0.1417,0.0,0.0,0.0
M0146,2024-01,57,3266.51,1.0,103.33,103.33,16.03,Low,51,91662.42,0.296,0.017543859649122806,119.36,0.03654052796409624
M0146,2024-02,64,3035.1,1.0,63.41,0.0,0.0,Low,51,91662.42,0.296,0.015625,0.0,0.0
M0146,2024-03,62,2885.71,1.0,22.67,0.0,0.0,Low,51,91662.42,0.296,0.016129032258064516,0.0,0.0
M0146,2024-04,51,2653.5099999999998,1.0,36.61,36.61,15.37,Low,51,91662.42,0.296,0.0196078431372549,51.98,0.01958914795874144
M0146,2024-05,65,3404.2599999999998,2.0,155.99,0.0,0.0,Low,51,91662.42,0.296,0.03076923076923077,0.0,0.0
M0146,2024-06,53,2620.51,0.0,0.0,0.0,0.0,Low,51,91662.42,0.296,0.0,0.0,0.0
M0146,2024-07,69,3151.84,0.0,0.0,0.0,0.0,Low,51,91662.42,0.296,0.0,0.0,0.0
M0146,2024-08,71,3363.41,2.0,54.58,14.84,15.15,Low,51,91662.42,0.296,0.028169014084507043,29.990000000000002,0.008916546005393338
M0146,2024-09,67,3247.13,1.0,27.02,27.02,15.27,Low,51,91662.42,0.296,0.014925373134328358,42.29,0.01302380871723645
M0146,2024-10,72,3592.08,1.0,41.98,41.98,15.42,Low,51,91662.42,0.296,0.013888888888888888,57.4,0.01597959956348411
M0146,2024-11,70,4031.08,1.0,92.01,0.0,0.0,Low,51,91662.42,0.296,0.014285714285714285,0.0,0.0
M0146,2024-12,53,2934.92,2.0,44.33,44.33,30.44,Low,51,91662.42,0.296,0.03773584905660377,74.77,0.025475992531312608
